"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",1885,"PercLoss",-5.102,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",2496,"PercLoss",-5.177,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",314839,"PercLoss",-5.102,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",307927,"PercLoss",-5.177,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",35064,"PercLoss",-5.102,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",45717,"PercLoss",-5.177,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",13728,"PercLoss",-5.102,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",9376,"PercLoss",-5.177,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",1885,"PercGain",37.154,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",2496,"PercGain",19.447,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",314839,"PercGain",37.154,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",307927,"PercGain",19.447,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",35064,"PercGain",37.154,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",45717,"PercGain",19.447,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",13728,"PercGain",37.154,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",9376,"PercGain",19.447,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",1885,"SpeciesRangeChange",32.052,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",2496,"SpeciesRangeChange",14.27,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",314839,"SpeciesRangeChange",32.052,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable0",307927,"SpeciesRangeChange",14.27,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",35064,"SpeciesRangeChange",32.052,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Stable1",45717,"SpeciesRangeChange",14.27,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",13728,"SpeciesRangeChange",32.052,"CurrentRangeSize",36949
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Gain",9376,"SpeciesRangeChange",14.27,"CurrentRangeSize",48213
"Shorea.robusta_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",1885,"PercLoss",-5.102,"FutureRangeSize.NoDisp",35064
"Shorea.robusta_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Shorea.robusta","Loss",2496,"PercLoss",-5.177,"FutureRangeSize.NoDisp",45717
