"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Loss",4982,"PercLoss",-28.715,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Loss",4325,"PercLoss",-20.692,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable0",344989,"PercLoss",-28.715,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable0",339555,"PercLoss",-20.692,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable1",12368,"PercLoss",-28.715,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable1",16577,"PercLoss",-20.692,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Gain",3177,"PercLoss",-28.715,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Gain",5059,"PercLoss",-20.692,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Loss",4982,"PercGain",18.311,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Loss",4325,"PercGain",24.203,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable0",344989,"PercGain",18.311,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable0",339555,"PercGain",24.203,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable1",12368,"PercGain",18.311,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Stable1",16577,"PercGain",24.203,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Gain",3177,"PercGain",18.311,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Gain",5059,"PercGain",24.203,"CurrentRangeSize",20902
"Quercus.leucotrichophora_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Loss",4982,"SpeciesRangeChange",-10.403,"CurrentRangeSize",17350
"Quercus.leucotrichophora_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.leucotrichophora","Loss",4325,"SpeciesRangeChange",3.512,"CurrentRangeSize",20902
