"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"PercGain",6.02,"CurrentRangeSize",34883
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"PercGain",0.084,"CurrentRangeSize",32025
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"PercGain",6.02,"CurrentRangeSize",34883
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"PercGain",0.084,"CurrentRangeSize",32025
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"PercGain",6.02,"CurrentRangeSize",34883
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",17685,"SpeciesRangeChange",-55.138,"CurrentRangeSize",32025
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",15759,"SpeciesRangeChange",-39.157,"CurrentRangeSize",34883
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",333464,"SpeciesRangeChange",-55.138,"CurrentRangeSize",32025
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"SpeciesRangeChange",-39.157,"CurrentRangeSize",34883
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"SpeciesRangeChange",-55.138,"CurrentRangeSize",32025
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"SpeciesRangeChange",-39.157,"CurrentRangeSize",34883
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"SpeciesRangeChange",-55.138,"CurrentRangeSize",32025
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"SpeciesRangeChange",-39.157,"CurrentRangeSize",34883
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",17685,"PercLoss",-55.222,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",15759,"PercLoss",-45.177,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",333464,"PercLoss",-55.222,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"PercLoss",-45.177,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"PercLoss",-55.222,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"PercLoss",-45.177,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"PercLoss",-55.222,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"PercLoss",-45.177,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",17685,"PercGain",0.084,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",15759,"PercGain",6.02,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",333464,"PercGain",0.084,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"PercGain",6.02,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"PercGain",0.084,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"PercGain",6.02,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"PercGain",0.084,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"PercGain",6.02,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",17685,"SpeciesRangeChange",-55.138,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",15759,"SpeciesRangeChange",-39.157,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",333464,"SpeciesRangeChange",-55.138,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"SpeciesRangeChange",-39.157,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"SpeciesRangeChange",-55.138,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"SpeciesRangeChange",-39.157,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"SpeciesRangeChange",-55.138,"FutureRangeSize.NoDisp",14340
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"SpeciesRangeChange",-39.157,"FutureRangeSize.NoDisp",19124
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",17685,"PercLoss",-55.222,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",15759,"PercLoss",-45.177,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",333464,"PercLoss",-55.222,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"PercLoss",-45.177,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"PercLoss",-55.222,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"PercLoss",-45.177,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"PercLoss",-55.222,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"PercLoss",-45.177,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",17685,"PercGain",0.084,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",15759,"PercGain",6.02,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",333464,"PercGain",0.084,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"PercGain",6.02,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"PercGain",0.084,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"PercGain",6.02,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"PercGain",0.084,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"PercGain",6.02,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",17685,"SpeciesRangeChange",-55.138,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Loss",15759,"SpeciesRangeChange",-39.157,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",333464,"SpeciesRangeChange",-55.138,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable0",328533,"SpeciesRangeChange",-39.157,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",14340,"SpeciesRangeChange",-55.138,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Stable1",19124,"SpeciesRangeChange",-39.157,"FutureRangeSize.FullDisp",21224
"Rhododendron.arboreum_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",27,"SpeciesRangeChange",-55.138,"FutureRangeSize.FullDisp",14367
"Rhododendron.arboreum_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Rhododendron.arboreum","Gain",2100,"SpeciesRangeChange",-39.157,"FutureRangeSize.FullDisp",21224
