"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Loss",13080,"PercLoss",-31.345,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Loss",10975,"PercLoss",-25.42,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable0",321992,"PercLoss",-31.345,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable0",320857,"PercLoss",-25.42,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable1",28649,"PercLoss",-31.345,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable1",32199,"PercLoss",-25.42,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Gain",1795,"PercLoss",-31.345,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Gain",1485,"PercLoss",-25.42,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Loss",13080,"PercGain",4.302,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Loss",10975,"PercGain",3.44,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable0",321992,"PercGain",4.302,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable0",320857,"PercGain",3.44,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable1",28649,"PercGain",4.302,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable1",32199,"PercGain",3.44,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Gain",1795,"PercGain",4.302,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Gain",1485,"PercGain",3.44,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Loss",13080,"SpeciesRangeChange",-27.044,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Loss",10975,"SpeciesRangeChange",-21.981,"CurrentRangeSize",43174
"Cedrus.deodara_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable0",321992,"SpeciesRangeChange",-27.044,"CurrentRangeSize",41729
"Cedrus.deodara_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Cedrus.deodara","Stable0",320857,"SpeciesRangeChange",-21.981,"CurrentRangeSize",43174
