"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",11790,"PercLoss",-71.437,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13883,"PercLoss",-58.561,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349005,"PercLoss",-71.437,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",341037,"PercLoss",-58.561,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",4714,"PercLoss",-71.437,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",9824,"PercLoss",-58.561,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",7,"PercLoss",-71.437,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",772,"PercLoss",-58.561,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",11790,"PercGain",0.042,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13883,"PercGain",3.256,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349005,"PercGain",0.042,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",341037,"PercGain",3.256,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",4714,"PercGain",0.042,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",9824,"PercGain",3.256,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",7,"PercGain",0.042,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",772,"PercGain",3.256,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",11790,"SpeciesRangeChange",-71.395,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13883,"SpeciesRangeChange",-55.304,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349005,"SpeciesRangeChange",-71.395,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",341037,"SpeciesRangeChange",-55.304,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",4714,"SpeciesRangeChange",-71.395,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",9824,"SpeciesRangeChange",-55.304,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",7,"SpeciesRangeChange",-71.395,"CurrentRangeSize",16504
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",772,"SpeciesRangeChange",-55.304,"CurrentRangeSize",23707
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",11790,"PercLoss",-71.437,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13883,"PercLoss",-58.561,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349005,"PercLoss",-71.437,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",341037,"PercLoss",-58.561,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",4714,"PercLoss",-71.437,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",9824,"PercLoss",-58.561,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",7,"PercLoss",-71.437,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",772,"PercLoss",-58.561,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",11790,"PercGain",0.042,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13883,"PercGain",3.256,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349005,"PercGain",0.042,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",341037,"PercGain",3.256,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",4714,"PercGain",0.042,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",9824,"PercGain",3.256,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",7,"PercGain",0.042,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",772,"PercGain",3.256,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",11790,"SpeciesRangeChange",-71.395,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13883,"SpeciesRangeChange",-55.304,"FutureRangeSize.NoDisp",9824
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349005,"SpeciesRangeChange",-71.395,"FutureRangeSize.NoDisp",4714
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",341037,"SpeciesRangeChange",-55.304,"FutureRangeSize.NoDisp",9824
