"x","y","value"
75.8290267545,33.1873606184,1
75.8373600878,33.1873606184,1
75.5040267558,33.1790272851,1
75.5290267557,33.1790272851,1
75.537360089,33.1790272851,1
75.5456934223,33.1790272851,1
75.5623600889,33.1790272851,1
75.5706934222,33.1790272851,1
75.5790267555,33.1790272851,-1
75.5873600888,33.1790272851,-1
75.5956934221,33.1790272851,1
75.6040267554,33.1790272851,1
75.6373600886,33.1790272851,1
75.6456934219,33.1790272851,1
75.6540267552,33.1790272851,1
75.6623600885,33.1790272851,-1
75.6706934218,33.1790272851,-1
75.6790267551,33.1790272851,-1
75.6873600884,33.1790272851,-1
75.6956934217,33.1790272851,-1
75.704026755,33.1790272851,1
75.7123600883,33.1790272851,1
75.7206934216,33.1790272851,-1
75.7290267549,33.1790272851,1
75.7373600882,33.1790272851,1
75.7456934215,33.1790272851,1
75.7540267548,33.1790272851,1
75.7623600881,33.1790272851,1
75.7956934213,33.1790272851,1
75.8040267546,33.1790272851,-1
75.8123600879,33.1790272851,-1
75.8206934212,33.1790272851,-1
75.8290267545,33.1790272851,-1
75.8373600878,33.1790272851,1
75.5040267558,33.1706939518,1
75.5123600891,33.1706939518,1
75.5290267557,33.1706939518,1
75.537360089,33.1706939518,-1
75.5456934223,33.1706939518,1
75.5540267556,33.1706939518,1
75.5623600889,33.1706939518,1
75.5706934222,33.1706939518,1
75.5790267555,33.1706939518,1
75.5873600888,33.1706939518,-1
75.5956934221,33.1706939518,-1
75.6040267554,33.1706939518,1
75.6373600886,33.1706939518,1
75.6456934219,33.1706939518,1
75.6540267552,33.1706939518,-1
75.6623600885,33.1706939518,-1
75.6706934218,33.1706939518,-1
75.6790267551,33.1706939518,-1
75.6873600884,33.1706939518,-1
75.6956934217,33.1706939518,-1
75.704026755,33.1706939518,-1
75.7123600883,33.1706939518,-1
75.7206934216,33.1706939518,-1
75.7290267549,33.1706939518,1
75.7373600882,33.1706939518,1
75.7456934215,33.1706939518,1
75.7540267548,33.1706939518,1
75.7623600881,33.1706939518,1
75.7706934214,33.1706939518,1
75.787360088,33.1706939518,1
75.7956934213,33.1706939518,-1
75.8040267546,33.1706939518,-1
75.8123600879,33.1706939518,-1
75.8206934212,33.1706939518,-1
75.8290267545,33.1706939518,1
75.8373600878,33.1706939518,1
75.8456934211,33.1706939518,1
75.8540267544,33.1706939518,1
75.8623600877,33.1706939518,1
75.870693421,33.1706939518,1
75.8790267543,33.1706939518,1
75.8873600876,33.1706939518,1
75.8956934209,33.1706939518,1
75.9040267542,33.1706939518,1
75.5040267558,33.1623606185,-1
75.5123600891,33.1623606185,-1
75.5206934224,33.1623606185,1
75.5290267557,33.1623606185,1
75.537360089,33.1623606185,-1
75.5456934223,33.1623606185,-1
75.5540267556,33.1623606185,1
75.5623600889,33.1623606185,1
75.5706934222,33.1623606185,1
75.5790267555,33.1623606185,-1
75.5873600888,33.1623606185,-1
75.5956934221,33.1623606185,-1
75.6040267554,33.1623606185,1
75.6123600887,33.1623606185,1
75.6373600886,33.1623606185,1
75.6456934219,33.1623606185,1
75.6540267552,33.1623606185,-1
75.6623600885,33.1623606185,-1
75.6706934218,33.1623606185,-1
75.6790267551,33.1623606185,-1
75.6873600884,33.1623606185,-1
75.6956934217,33.1623606185,-1
75.704026755,33.1623606185,-1
75.7123600883,33.1623606185,-1
75.7206934216,33.1623606185,-1
75.7290267549,33.1623606185,-1
75.7373600882,33.1623606185,-1
75.7456934215,33.1623606185,-1
75.7540267548,33.1623606185,-1
75.7623600881,33.1623606185,-1
75.7706934214,33.1623606185,1
75.7790267547,33.1623606185,1
75.787360088,33.1623606185,1
75.7956934213,33.1623606185,-1
75.8040267546,33.1623606185,-1
75.8123600879,33.1623606185,-1
75.8206934212,33.1623606185,-1
75.8290267545,33.1623606185,-1
75.8373600878,33.1623606185,-1
75.8456934211,33.1623606185,-1
75.8540267544,33.1623606185,-1
75.8623600877,33.1623606185,1
75.870693421,33.1623606185,1
75.8790267543,33.1623606185,1
75.5040267558,33.1540272852,-1
75.5123600891,33.1540272852,-1
75.5206934224,33.1540272852,-1
75.5290267557,33.1540272852,-1
75.537360089,33.1540272852,-1
75.5456934223,33.1540272852,-1
75.5540267556,33.1540272852,-1
75.5623600889,33.1540272852,-1
75.5706934222,33.1540272852,-1
75.5790267555,33.1540272852,-1
75.5873600888,33.1540272852,-1
75.5956934221,33.1540272852,-1
75.6040267554,33.1540272852,-1
75.6123600887,33.1540272852,1
75.620693422,33.1540272852,1
75.6290267553,33.1540272852,1
75.6373600886,33.1540272852,1
75.6456934219,33.1540272852,1
75.6540267552,33.1540272852,-1
75.6623600885,33.1540272852,-1
75.6706934218,33.1540272852,-1
75.6790267551,33.1540272852,-1
75.6873600884,33.1540272852,-1
75.6956934217,33.1540272852,-1
75.704026755,33.1540272852,-1
75.7123600883,33.1540272852,-1
75.7206934216,33.1540272852,-1
75.7290267549,33.1540272852,-1
75.7373600882,33.1540272852,-1
75.7456934215,33.1540272852,-1
75.7540267548,33.1540272852,-1
75.7623600881,33.1540272852,-1
75.7706934214,33.1540272852,-1
75.7790267547,33.1540272852,-1
75.787360088,33.1540272852,-1
75.7956934213,33.1540272852,-1
75.8040267546,33.1540272852,-1
75.8123600879,33.1540272852,-1
75.8206934212,33.1540272852,-1
75.8290267545,33.1540272852,-1
75.8373600878,33.1540272852,1
75.8456934211,33.1540272852,1
75.5040267558,33.1456939519,-1
75.5123600891,33.1456939519,-1
75.5206934224,33.1456939519,-1
75.5290267557,33.1456939519,-1
75.537360089,33.1456939519,-1
75.5456934223,33.1456939519,-1
75.5540267556,33.1456939519,-1
75.5623600889,33.1456939519,-1
75.5706934222,33.1456939519,-1
75.5790267555,33.1456939519,-1
75.5873600888,33.1456939519,-1
75.5956934221,33.1456939519,-1
75.6040267554,33.1456939519,-1
75.6123600887,33.1456939519,-1
75.620693422,33.1456939519,-1
75.6290267553,33.1456939519,-1
75.6373600886,33.1456939519,-1
75.6456934219,33.1456939519,-1
75.6540267552,33.1456939519,-1
75.6623600885,33.1456939519,-1
75.6706934218,33.1456939519,-1
75.6790267551,33.1456939519,-1
75.6873600884,33.1456939519,-1
75.6956934217,33.1456939519,-1
75.704026755,33.1456939519,-1
75.7123600883,33.1456939519,-1
75.7206934216,33.1456939519,-1
75.7290267549,33.1456939519,-1
75.7373600882,33.1456939519,-1
75.7456934215,33.1456939519,-1
75.7540267548,33.1456939519,-1
75.7623600881,33.1456939519,-1
75.7706934214,33.1456939519,-1
75.7790267547,33.1456939519,-1
75.787360088,33.1456939519,-1
75.7956934213,33.1456939519,-1
75.8040267546,33.1456939519,-1
75.8123600879,33.1456939519,-1
75.8206934212,33.1456939519,-1
75.8290267545,33.1456939519,-1
75.8373600878,33.1456939519,-1
75.8456934211,33.1456939519,1
75.8540267544,33.1456939519,1
75.8623600877,33.1456939519,1
75.870693421,33.1456939519,1
75.9206934208,33.1456939519,1
75.9290267541,33.1456939519,1
75.5040267558,33.1373606186,-1
75.5123600891,33.1373606186,-1
75.5206934224,33.1373606186,-1
75.5290267557,33.1373606186,-1
75.537360089,33.1373606186,-1
75.5456934223,33.1373606186,-1
75.5540267556,33.1373606186,-1
75.5623600889,33.1373606186,-1
75.5706934222,33.1373606186,-1
75.5790267555,33.1373606186,-1
75.5873600888,33.1373606186,-1
75.5956934221,33.1373606186,-1
75.6040267554,33.1373606186,-1
75.6123600887,33.1373606186,-1
75.620693422,33.1373606186,-1
75.6290267553,33.1373606186,-1
75.6373600886,33.1373606186,-1
75.6456934219,33.1373606186,-1
75.6540267552,33.1373606186,-1
75.6623600885,33.1373606186,-1
75.6706934218,33.1373606186,-1
75.6790267551,33.1373606186,-1
75.6873600884,33.1373606186,-1
75.6956934217,33.1373606186,-1
75.704026755,33.1373606186,-1
75.7123600883,33.1373606186,-1
75.7206934216,33.1373606186,-1
75.7290267549,33.1373606186,-1
75.7373600882,33.1373606186,-1
75.7456934215,33.1373606186,-1
75.7540267548,33.1373606186,-1
75.7623600881,33.1373606186,-1
75.7706934214,33.1373606186,-1
75.7790267547,33.1373606186,-1
75.787360088,33.1373606186,-1
75.7956934213,33.1373606186,-1
75.8040267546,33.1373606186,-1
75.8123600879,33.1373606186,-1
75.8206934212,33.1373606186,1
75.8290267545,33.1373606186,1
75.8373600878,33.1373606186,-1
75.8456934211,33.1373606186,-1
75.8540267544,33.1373606186,-1
75.8623600877,33.1373606186,-1
75.870693421,33.1373606186,-1
75.8790267543,33.1373606186,1
75.8873600876,33.1373606186,-1
75.8956934209,33.1373606186,-1
75.9040267542,33.1373606186,-1
75.9123600875,33.1373606186,-1
75.9206934208,33.1373606186,1
75.9290267541,33.1373606186,1
75.5040267558,33.1290272853,-1
75.5123600891,33.1290272853,-1
75.5206934224,33.1290272853,-1
75.5290267557,33.1290272853,-1
75.537360089,33.1290272853,-1
75.5456934223,33.1290272853,-1
75.5540267556,33.1290272853,-1
75.5623600889,33.1290272853,-1
75.5706934222,33.1290272853,-1
75.5790267555,33.1290272853,-1
75.5873600888,33.1290272853,-1
75.5956934221,33.1290272853,-1
75.6040267554,33.1290272853,-1
75.6123600887,33.1290272853,-1
75.620693422,33.1290272853,-1
75.6290267553,33.1290272853,-1
75.6373600886,33.1290272853,-1
75.6456934219,33.1290272853,-1
75.6540267552,33.1290272853,-1
75.6623600885,33.1290272853,-1
75.6706934218,33.1290272853,-1
75.6790267551,33.1290272853,-1
75.6873600884,33.1290272853,1
75.6956934217,33.1290272853,1
75.704026755,33.1290272853,1
75.7123600883,33.1290272853,1
75.7206934216,33.1290272853,-1
75.7290267549,33.1290272853,1
75.7373600882,33.1290272853,-1
75.7456934215,33.1290272853,1
75.7540267548,33.1290272853,-1
75.7623600881,33.1290272853,-1
75.7706934214,33.1290272853,-1
75.7790267547,33.1290272853,-1
75.787360088,33.1290272853,1
75.7956934213,33.1290272853,-1
75.8040267546,33.1290272853,1
75.8373600878,33.1290272853,1
75.8456934211,33.1290272853,-1
75.8540267544,33.1290272853,-1
75.8623600877,33.1290272853,-1
75.870693421,33.1290272853,-1
75.8790267543,33.1290272853,-1
75.8873600876,33.1290272853,-1
75.8956934209,33.1290272853,1
75.9040267542,33.1290272853,1
75.9123600875,33.1290272853,1
75.9206934208,33.1290272853,1
75.9290267541,33.1290272853,1
75.5040267558,33.120693952,1
75.5123600891,33.120693952,1
75.5206934224,33.120693952,-1
75.5290267557,33.120693952,-1
75.537360089,33.120693952,-1
75.5456934223,33.120693952,-1
75.5540267556,33.120693952,-1
75.5623600889,33.120693952,-1
75.5706934222,33.120693952,-1
75.5790267555,33.120693952,-1
75.5873600888,33.120693952,-1
75.5956934221,33.120693952,-1
75.6040267554,33.120693952,-1
75.6123600887,33.120693952,-1
75.620693422,33.120693952,-1
75.6290267553,33.120693952,-1
75.6373600886,33.120693952,-1
75.6456934219,33.120693952,-1
75.6540267552,33.120693952,-1
75.6623600885,33.120693952,-1
75.6706934218,33.120693952,-1
75.6790267551,33.120693952,-1
75.6873600884,33.120693952,1
75.6956934217,33.120693952,1
75.704026755,33.120693952,1
75.7206934216,33.120693952,1
75.7290267549,33.120693952,1
75.7373600882,33.120693952,1
75.7456934215,33.120693952,1
75.7540267548,33.120693952,1
75.7623600881,33.120693952,1
75.7706934214,33.120693952,-1
75.7790267547,33.120693952,-1
75.787360088,33.120693952,1
75.7956934213,33.120693952,1
75.8040267546,33.120693952,1
75.8456934211,33.120693952,1
75.8540267544,33.120693952,-1
75.8623600877,33.120693952,1
75.870693421,33.120693952,1
75.8790267543,33.120693952,1
75.8873600876,33.120693952,1
75.9290267541,33.120693952,1
75.9456934207,33.120693952,1
75.5040267558,33.1123606187,1
75.5123600891,33.1123606187,1
75.5206934224,33.1123606187,-1
75.5290267557,33.1123606187,-1
75.537360089,33.1123606187,-1
75.5456934223,33.1123606187,1
75.5540267556,33.1123606187,1
75.5623600889,33.1123606187,-1
75.5706934222,33.1123606187,-1
75.5790267555,33.1123606187,-1
75.5873600888,33.1123606187,-1
75.5956934221,33.1123606187,-1
75.6040267554,33.1123606187,1
75.6123600887,33.1123606187,1
75.620693422,33.1123606187,-1
75.6290267553,33.1123606187,-1
75.6373600886,33.1123606187,-1
75.6456934219,33.1123606187,-1
75.6540267552,33.1123606187,1
75.6623600885,33.1123606187,-1
75.6706934218,33.1123606187,-1
75.6790267551,33.1123606187,-1
75.6873600884,33.1123606187,-1
75.6956934217,33.1123606187,-1
75.704026755,33.1123606187,1
75.7123600883,33.1123606187,1
75.7623600881,33.1123606187,1
75.7706934214,33.1123606187,1
75.7790267547,33.1123606187,1
75.787360088,33.1123606187,1
75.8456934211,33.1123606187,1
75.8540267544,33.1123606187,-1
75.8623600877,33.1123606187,1
75.9290267541,33.1123606187,1
75.9373600874,33.1123606187,1
75.9456934207,33.1123606187,1
75.5123600891,33.1040272854,1
75.5206934224,33.1040272854,1
75.5290267557,33.1040272854,-1
75.537360089,33.1040272854,-1
75.5456934223,33.1040272854,-1
75.5540267556,33.1040272854,1
75.5623600889,33.1040272854,-1
75.5706934222,33.1040272854,-1
75.5790267555,33.1040272854,-1
75.5873600888,33.1040272854,-1
75.5956934221,33.1040272854,-1
75.6040267554,33.1040272854,1
75.6123600887,33.1040272854,1
75.620693422,33.1040272854,1
75.6290267553,33.1040272854,1
75.6373600886,33.1040272854,1
75.6456934219,33.1040272854,1
75.6540267552,33.1040272854,1
75.6623600885,33.1040272854,1
75.6706934218,33.1040272854,1
75.6790267551,33.1040272854,-1
75.6873600884,33.1040272854,-1
75.6956934217,33.1040272854,-1
75.704026755,33.1040272854,1
75.7123600883,33.1040272854,1
75.7206934216,33.1040272854,1
75.7290267549,33.1040272854,1
75.7790267547,33.1040272854,1
75.8206934212,33.1040272854,1
75.8290267545,33.1040272854,1
75.8456934211,33.1040272854,1
75.8540267544,33.1040272854,-1
75.8623600877,33.1040272854,-1
75.870693421,33.1040272854,1
75.8790267543,33.1040272854,1
75.537360089,33.0956939521,1
75.5456934223,33.0956939521,1
75.5540267556,33.0956939521,-1
75.5623600889,33.0956939521,-1
75.5706934222,33.0956939521,-1
75.5790267555,33.0956939521,-1
75.5873600888,33.0956939521,-1
75.5956934221,33.0956939521,-1
75.6040267554,33.0956939521,-1
75.6123600887,33.0956939521,-1
75.620693422,33.0956939521,1
75.6290267553,33.0956939521,1
75.6456934219,33.0956939521,1
75.6540267552,33.0956939521,1
75.6623600885,33.0956939521,1
75.6706934218,33.0956939521,1
75.6790267551,33.0956939521,1
75.6873600884,33.0956939521,1
75.6956934217,33.0956939521,1
75.704026755,33.0956939521,-1
75.7123600883,33.0956939521,-1
75.7206934216,33.0956939521,1
75.7290267549,33.0956939521,1
75.7373600882,33.0956939521,1
75.8123600879,33.0956939521,1
75.8206934212,33.0956939521,1
75.8290267545,33.0956939521,1
75.8373600878,33.0956939521,-1
75.8456934211,33.0956939521,-1
75.8540267544,33.0956939521,-1
75.8623600877,33.0956939521,-1
75.870693421,33.0956939521,-1
75.8790267543,33.0956939521,-1
75.8873600876,33.0956939521,-1
75.8956934209,33.0956939521,1
75.9040267542,33.0956939521,1
75.537360089,33.0873606188,1
75.5456934223,33.0873606188,1
75.5540267556,33.0873606188,1
75.5623600889,33.0873606188,1
75.5706934222,33.0873606188,-1
75.5790267555,33.0873606188,-1
75.5873600888,33.0873606188,-1
75.5956934221,33.0873606188,-1
75.6040267554,33.0873606188,-1
75.6123600887,33.0873606188,-1
75.620693422,33.0873606188,1
75.6290267553,33.0873606188,1
75.6373600886,33.0873606188,1
75.6456934219,33.0873606188,1
75.6540267552,33.0873606188,1
75.6706934218,33.0873606188,1
75.6790267551,33.0873606188,1
75.6956934217,33.0873606188,1
75.704026755,33.0873606188,1
75.7123600883,33.0873606188,1
75.7206934216,33.0873606188,1
75.7290267549,33.0873606188,1
75.7373600882,33.0873606188,1
75.7456934215,33.0873606188,1
75.8373600878,33.0873606188,1
75.8456934211,33.0873606188,1
75.8540267544,33.0873606188,-1
75.8623600877,33.0873606188,-1
75.870693421,33.0873606188,-1
75.8790267543,33.0873606188,1
75.8873600876,33.0873606188,1
75.8956934209,33.0873606188,-1
75.9040267542,33.0873606188,-1
75.9123600875,33.0873606188,1
75.9206934208,33.0873606188,1
75.5623600889,33.0790272855,1
75.5706934222,33.0790272855,1
75.5790267555,33.0790272855,-1
75.5873600888,33.0790272855,-1
75.5956934221,33.0790272855,-1
75.6040267554,33.0790272855,-1
75.6123600887,33.0790272855,-1
75.620693422,33.0790272855,1
75.6290267553,33.0790272855,1
75.6373600886,33.0790272855,1
75.6456934219,33.0790272855,1
75.6956934217,33.0790272855,1
75.704026755,33.0790272855,1
75.7123600883,33.0790272855,1
75.7290267549,33.0790272855,1
75.7373600882,33.0790272855,1
75.7456934215,33.0790272855,1
75.7540267548,33.0790272855,1
75.8540267544,33.0790272855,1
75.8623600877,33.0790272855,1
75.9040267542,33.0790272855,1
75.9123600875,33.0790272855,-1
75.9206934208,33.0790272855,1
75.5706934222,33.0706939522,1
75.5790267555,33.0706939522,-1
75.5873600888,33.0706939522,-1
75.5956934221,33.0706939522,-1
75.6040267554,33.0706939522,-1
75.6123600887,33.0706939522,-1
75.620693422,33.0706939522,-1
75.6290267553,33.0706939522,-1
75.6373600886,33.0706939522,-1
75.6456934219,33.0706939522,1
75.6540267552,33.0706939522,1
75.6623600885,33.0706939522,1
75.6706934218,33.0706939522,1
75.6790267551,33.0706939522,1
75.6956934217,33.0706939522,1
75.704026755,33.0706939522,1
75.7123600883,33.0706939522,1
75.9123600875,33.0706939522,1
75.9206934208,33.0706939522,1
75.5706934222,33.0623606189,1
75.5790267555,33.0623606189,-1
75.5873600888,33.0623606189,-1
75.5956934221,33.0623606189,-1
75.6040267554,33.0623606189,-1
75.6123600887,33.0623606189,-1
75.620693422,33.0623606189,-1
75.6290267553,33.0623606189,-1
75.6373600886,33.0623606189,-1
75.6456934219,33.0623606189,-1
75.6540267552,33.0623606189,-1
75.6623600885,33.0623606189,-1
75.6706934218,33.0623606189,1
75.6790267551,33.0623606189,1
75.6873600884,33.0623606189,1
75.704026755,33.0623606189,1
75.7123600883,33.0623606189,1
75.7206934216,33.0623606189,1
75.9123600875,33.0623606189,1
75.9206934208,33.0623606189,1
75.5623600889,33.0540272856,1
75.5706934222,33.0540272856,1
75.5790267555,33.0540272856,1
75.5873600888,33.0540272856,-1
75.5956934221,33.0540272856,-1
75.6040267554,33.0540272856,-1
75.6123600887,33.0540272856,-1
75.620693422,33.0540272856,-1
75.6290267553,33.0540272856,-1
75.6373600886,33.0540272856,-1
75.6456934219,33.0540272856,-1
75.6540267552,33.0540272856,-1
75.6623600885,33.0540272856,-1
75.6706934218,33.0540272856,-1
75.6790267551,33.0540272856,1
75.6873600884,33.0540272856,1
75.9123600875,33.0540272856,-1
75.9206934208,33.0540272856,1
75.9290267541,33.0540272856,-1
75.9373600874,33.0540272856,1
75.9456934207,33.0540272856,1
75.5706934222,33.0456939523,1
75.5790267555,33.0456939523,1
75.5873600888,33.0456939523,-1
75.5956934221,33.0456939523,-1
75.6040267554,33.0456939523,-1
75.6123600887,33.0456939523,-1
75.620693422,33.0456939523,-1
75.6290267553,33.0456939523,-1
75.6373600886,33.0456939523,-1
75.6456934219,33.0456939523,-1
75.6540267552,33.0456939523,-1
75.6623600885,33.0456939523,-1
75.6706934218,33.0456939523,1
75.6790267551,33.0456939523,1
75.6873600884,33.0456939523,1
75.6956934217,33.0456939523,1
75.8790267543,33.0456939523,1
75.8873600876,33.0456939523,1
75.9123600875,33.0456939523,1
75.954026754,33.0456939523,1
75.5790267555,33.037360619,1
75.5873600888,33.037360619,-1
75.5956934221,33.037360619,-1
75.6040267554,33.037360619,-1
75.6123600887,33.037360619,-1
75.620693422,33.037360619,-1
75.6290267553,33.037360619,-1
75.6373600886,33.037360619,-1
75.6456934219,33.037360619,-1
75.6540267552,33.037360619,-1
75.6623600885,33.037360619,-1
75.6706934218,33.037360619,1
75.6790267551,33.037360619,1
75.6873600884,33.037360619,1
75.870693421,33.037360619,1
75.8873600876,33.037360619,1
75.8956934209,33.037360619,1
75.9040267542,33.037360619,1
75.9123600875,33.037360619,-1
75.954026754,33.037360619,1
75.9623600873,33.037360619,1
75.9706934206,33.037360619,1
75.5790267555,33.0290272857,1
75.5873600888,33.0290272857,1
75.5956934221,33.0290272857,-1
75.6040267554,33.0290272857,-1
75.6123600887,33.0290272857,-1
75.620693422,33.0290272857,1
75.6290267553,33.0290272857,1
75.6373600886,33.0290272857,1
75.6456934219,33.0290272857,-1
75.6540267552,33.0290272857,-1
75.6623600885,33.0290272857,-1
75.6706934218,33.0290272857,1
75.6790267551,33.0290272857,1
75.6873600884,33.0290272857,1
75.6956934217,33.0290272857,1
75.704026755,33.0290272857,1
75.8956934209,33.0290272857,1
75.9040267542,33.0290272857,1
75.9123600875,33.0290272857,-1
75.9206934208,33.0290272857,1
75.5873600888,33.0206939524,1
75.5956934221,33.0206939524,-1
75.6040267554,33.0206939524,-1
75.6123600887,33.0206939524,-1
75.620693422,33.0206939524,1
75.6373600886,33.0206939524,1
75.6456934219,33.0206939524,1
75.6540267552,33.0206939524,-1
75.6623600885,33.0206939524,-1
75.6706934218,33.0206939524,-1
75.6790267551,33.0206939524,-1
75.6873600884,33.0206939524,-1
75.6956934217,33.0206939524,-1
75.704026755,33.0206939524,1
75.7123600883,33.0206939524,1
75.7206934216,33.0206939524,1
75.7290267549,33.0206939524,1
75.7373600882,33.0206939524,1
75.9123600875,33.0206939524,1
75.5956934221,33.0123606191,1
75.6040267554,33.0123606191,1
75.6456934219,33.0123606191,-1
75.6540267552,33.0123606191,1
75.6623600885,33.0123606191,-1
75.6706934218,33.0123606191,-1
75.6790267551,33.0123606191,-1
75.6873600884,33.0123606191,-1
75.6956934217,33.0123606191,-1
75.704026755,33.0123606191,-1
75.7123600883,33.0123606191,1
75.7206934216,33.0123606191,1
75.9123600875,33.0123606191,-1
75.9206934208,33.0123606191,1
75.5956934221,33.0040272858,1
75.6373600886,33.0040272858,1
75.6623600885,33.0040272858,1
75.6706934218,33.0040272858,1
75.6790267551,33.0040272858,-1
75.6873600884,33.0040272858,-1
75.6956934217,33.0040272858,-1
75.704026755,33.0040272858,-1
75.7123600883,33.0040272858,1
75.7206934216,33.0040272858,1
75.9123600875,33.0040272858,-1
75.9206934208,33.0040272858,1
75.6623600885,32.9956939525,1
75.6706934218,32.9956939525,1
75.6790267551,32.9956939525,1
75.6873600884,32.9956939525,-1
75.6956934217,32.9956939525,-1
75.704026755,32.9956939525,-1
75.7123600883,32.9956939525,-1
75.7206934216,32.9956939525,-1
75.7290267549,32.9956939525,1
75.7373600882,32.9956939525,1
75.7456934215,32.9956939525,1
75.9040267542,32.9956939525,1
75.9123600875,32.9956939525,-1
75.9206934208,32.9956939525,-1
75.9290267541,32.9956939525,1
75.6873600884,32.9873606192,1
75.6956934217,32.9873606192,-1
75.704026755,32.9873606192,-1
75.7123600883,32.9873606192,-1
75.7206934216,32.9873606192,-1
75.7290267549,32.9873606192,1
75.7373600882,32.9873606192,1
75.7456934215,32.9873606192,1
75.9040267542,32.9873606192,1
75.9123600875,32.9873606192,1
75.9206934208,32.9873606192,1
75.9290267541,32.9873606192,1
75.6873600884,32.9790272859,1
