"x","y","value"
76.4956934185,32.370693955,1
76.5040267518,32.370693955,0.5
76.5123600851,32.370693955,1
76.5206934184,32.370693955,0.5
76.5290267517,32.370693955,1
76.5540267516,32.370693955,1
76.12069342,32.3623606217,1
76.1290267533,32.3623606217,1
76.1373600866,32.3623606217,1
76.1456934199,32.3623606217,1
76.1540267532,32.3623606217,1
76.1623600865,32.3623606217,0.5
76.1706934198,32.3623606217,1
76.1790267531,32.3623606217,1
76.1873600864,32.3623606217,1
76.1956934197,32.3623606217,1
76.204026753,32.3623606217,1
76.2123600863,32.3623606217,1
76.2206934196,32.3623606217,1
76.2290267529,32.3623606217,1
76.2373600862,32.3623606217,1
76.2456934195,32.3623606217,1
76.2706934194,32.3623606217,1
76.4290267521,32.3623606217,1
76.4373600854,32.3623606217,1
76.4456934187,32.3623606217,1
76.454026752,32.3623606217,1
76.4623600853,32.3623606217,1
76.4706934186,32.3623606217,0.5
76.4790267519,32.3623606217,0.5
76.4873600852,32.3623606217,0.5
76.4956934185,32.3623606217,0.5
76.5040267518,32.3623606217,1
76.5123600851,32.3623606217,0.5
76.5206934184,32.3623606217,1
76.5290267517,32.3623606217,0.5
76.537360085,32.3623606217,1
76.5456934183,32.3623606217,1
76.5540267516,32.3623606217,1
76.1123600867,32.3540272884,1
76.12069342,32.3540272884,1
76.1290267533,32.3540272884,1
76.1373600866,32.3540272884,1
76.1456934199,32.3540272884,1
76.1540267532,32.3540272884,0.5
76.1623600865,32.3540272884,1
76.1706934198,32.3540272884,0.5
76.1790267531,32.3540272884,0.5
76.1873600864,32.3540272884,1
76.1956934197,32.3540272884,1
76.204026753,32.3540272884,1
76.2123600863,32.3540272884,1
76.2206934196,32.3540272884,1
76.2290267529,32.3540272884,1
76.2373600862,32.3540272884,1
76.2456934195,32.3540272884,1
76.2540267528,32.3540272884,1
76.2623600861,32.3540272884,1
76.2706934194,32.3540272884,1
76.2790267527,32.3540272884,1
76.4206934188,32.3540272884,1
76.4290267521,32.3540272884,1
76.4373600854,32.3540272884,1
76.4456934187,32.3540272884,1
76.454026752,32.3540272884,1
76.4623600853,32.3540272884,0.5
76.4706934186,32.3540272884,0.5
76.4790267519,32.3540272884,0.5
76.4873600852,32.3540272884,0.5
76.4956934185,32.3540272884,1
76.5040267518,32.3540272884,1
76.5123600851,32.3540272884,1
76.5206934184,32.3540272884,0.5
76.5290267517,32.3540272884,0.5
76.537360085,32.3540272884,0.5
76.5456934183,32.3540272884,0.5
76.5540267516,32.3540272884,1
76.5706934182,32.3540272884,1
76.5790267515,32.3540272884,1
76.1290267533,32.3456939551,0.5
76.1373600866,32.3456939551,1
76.1456934199,32.3456939551,1
76.1540267532,32.3456939551,1
76.1623600865,32.3456939551,1
76.1706934198,32.3456939551,1
76.1790267531,32.3456939551,1
76.1873600864,32.3456939551,1
76.1956934197,32.3456939551,1
76.204026753,32.3456939551,1
76.2123600863,32.3456939551,0.5
76.2206934196,32.3456939551,1
76.2290267529,32.3456939551,1
76.2373600862,32.3456939551,1
76.2456934195,32.3456939551,1
76.2540267528,32.3456939551,1
76.2623600861,32.3456939551,0.5
76.2706934194,32.3456939551,1
76.2790267527,32.3456939551,1
76.4290267521,32.3456939551,1
76.4373600854,32.3456939551,1
76.4456934187,32.3456939551,1
76.454026752,32.3456939551,1
76.4623600853,32.3456939551,0.5
76.4706934186,32.3456939551,0.5
76.4790267519,32.3456939551,1
76.4873600852,32.3456939551,1
76.5123600851,32.3456939551,1
76.5206934184,32.3456939551,1
76.5290267517,32.3456939551,0.5
76.537360085,32.3456939551,0.5
76.5456934183,32.3456939551,0.5
76.5540267516,32.3456939551,1
76.5623600849,32.3456939551,1
76.5706934182,32.3456939551,1
76.5790267515,32.3456939551,1
76.12069342,32.3373606218,1
76.1290267533,32.3373606218,1
76.1373600866,32.3373606218,1
76.1456934199,32.3373606218,1
76.1540267532,32.3373606218,1
76.1623600865,32.3373606218,1
76.1706934198,32.3373606218,1
76.1790267531,32.3373606218,1
76.1873600864,32.3373606218,0.5
76.1956934197,32.3373606218,0.5
76.204026753,32.3373606218,0.5
76.2123600863,32.3373606218,0.5
76.2206934196,32.3373606218,1
76.2290267529,32.3373606218,1
76.2373600862,32.3373606218,1
76.2456934195,32.3373606218,1
76.2540267528,32.3373606218,1
76.2623600861,32.3373606218,1
76.2706934194,32.3373606218,1
76.2790267527,32.3373606218,1
76.4206934188,32.3373606218,1
76.4290267521,32.3373606218,1
76.4373600854,32.3373606218,1
76.4456934187,32.3373606218,1
76.454026752,32.3373606218,1
76.4623600853,32.3373606218,1
76.4706934186,32.3373606218,1
76.4790267519,32.3373606218,1
76.4873600852,32.3373606218,1
76.5123600851,32.3373606218,1
76.5206934184,32.3373606218,0.5
76.5290267517,32.3373606218,0.5
76.537360085,32.3373606218,0.5
76.5456934183,32.3373606218,0.5
76.5540267516,32.3373606218,0.5
76.5623600849,32.3373606218,0.5
76.5706934182,32.3373606218,0.5
76.12069342,32.3290272885,1
76.1290267533,32.3290272885,0.5
76.1373600866,32.3290272885,0.5
76.1456934199,32.3290272885,0.5
76.1540267532,32.3290272885,0.5
76.1623600865,32.3290272885,1
76.1706934198,32.3290272885,1
76.1790267531,32.3290272885,1
76.1873600864,32.3290272885,0.5
76.1956934197,32.3290272885,1
76.204026753,32.3290272885,0.5
76.2123600863,32.3290272885,1
76.2206934196,32.3290272885,1
76.2290267529,32.3290272885,0.5
76.2373600862,32.3290272885,1
76.2456934195,32.3290272885,1
76.2540267528,32.3290272885,1
76.2623600861,32.3290272885,1
76.2706934194,32.3290272885,1
76.2790267527,32.3290272885,1
76.287360086,32.3290272885,1
76.2956934193,32.3290272885,1
76.3040267526,32.3290272885,1
76.3123600859,32.3290272885,1
76.4123600855,32.3290272885,1
76.4206934188,32.3290272885,1
76.4290267521,32.3290272885,1
76.4373600854,32.3290272885,1
76.4456934187,32.3290272885,1
76.454026752,32.3290272885,1
76.4623600853,32.3290272885,1
76.4706934186,32.3290272885,1
76.4790267519,32.3290272885,1
76.5040267518,32.3290272885,1
76.5123600851,32.3290272885,1
76.5206934184,32.3290272885,0.5
76.5290267517,32.3290272885,0.5
76.537360085,32.3290272885,1
76.5456934183,32.3290272885,0.5
76.5540267516,32.3290272885,0.5
76.5623600849,32.3290272885,0.5
76.5706934182,32.3290272885,1
76.12069342,32.3206939552,1
76.1290267533,32.3206939552,1
76.1373600866,32.3206939552,0.5
76.1456934199,32.3206939552,1
76.1540267532,32.3206939552,1
76.1623600865,32.3206939552,0.5
76.1706934198,32.3206939552,0.5
76.1790267531,32.3206939552,0.5
76.1873600864,32.3206939552,1
76.1956934197,32.3206939552,1
76.204026753,32.3206939552,0.5
76.2123600863,32.3206939552,1
76.2206934196,32.3206939552,1
76.2290267529,32.3206939552,0.5
76.2373600862,32.3206939552,1
76.2456934195,32.3206939552,1
76.2540267528,32.3206939552,1
76.2623600861,32.3206939552,1
76.2706934194,32.3206939552,1
76.2790267527,32.3206939552,1
76.287360086,32.3206939552,1
76.2956934193,32.3206939552,1
76.3040267526,32.3206939552,1
76.3123600859,32.3206939552,0.5
76.3206934192,32.3206939552,1
76.3290267525,32.3206939552,1
76.4040267522,32.3206939552,1
76.4373600854,32.3206939552,1
76.4456934187,32.3206939552,1
76.4623600853,32.3206939552,1
76.4706934186,32.3206939552,1
76.4790267519,32.3206939552,1
76.5040267518,32.3206939552,1
76.5123600851,32.3206939552,1
76.5206934184,32.3206939552,1
76.5290267517,32.3206939552,1
76.537360085,32.3206939552,1
76.5456934183,32.3206939552,1
76.5540267516,32.3206939552,0.5
76.5623600849,32.3206939552,0.5
76.5706934182,32.3206939552,0.5
76.5790267515,32.3206939552,1
76.1373600866,32.3123606219,1
76.1456934199,32.3123606219,1
76.1540267532,32.3123606219,0.5
76.1623600865,32.3123606219,0.5
76.1706934198,32.3123606219,1
76.1790267531,32.3123606219,1
76.1873600864,32.3123606219,1
76.1956934197,32.3123606219,1
76.204026753,32.3123606219,0.5
76.2123600863,32.3123606219,1
76.2206934196,32.3123606219,1
76.2290267529,32.3123606219,1
76.2373600862,32.3123606219,1
76.2456934195,32.3123606219,0.5
76.2540267528,32.3123606219,1
76.2623600861,32.3123606219,0.5
76.2706934194,32.3123606219,1
