"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",1306,"PercLoss",-72.455,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13551,"PercGain",0.03,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",17177,"PercGain",5.509,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349007,"PercGain",0.03,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",340503,"PercGain",5.509,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",2953,"PercGain",0.03,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",6530,"PercGain",5.509,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",5,"PercGain",0.03,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",1306,"PercGain",5.509,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",13551,"SpeciesRangeChange",-82.077,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Loss",17177,"SpeciesRangeChange",-66.946,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",349007,"SpeciesRangeChange",-82.077,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable0",340503,"SpeciesRangeChange",-66.946,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",2953,"SpeciesRangeChange",-82.077,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Stable1",6530,"SpeciesRangeChange",-66.946,"FutureRangeSize.FullDisp",7836
"Quercus.semecarpifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",5,"SpeciesRangeChange",-82.077,"FutureRangeSize.FullDisp",2958
"Quercus.semecarpifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Quercus.semecarpifolia","Gain",1306,"SpeciesRangeChange",-66.946,"FutureRangeSize.FullDisp",7836
