"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Loss",8586,"PercLoss",-17.662,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Loss",6621,"PercLoss",-13.666,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable0",308610,"PercLoss",-17.662,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable0",308054,"PercLoss",-13.666,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable1",40028,"PercLoss",-17.662,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable1",41826,"PercLoss",-13.666,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Gain",8292,"PercLoss",-17.662,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Gain",9015,"PercLoss",-13.666,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Loss",8586,"PercGain",17.057,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Loss",6621,"PercGain",18.608,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable0",308610,"PercGain",17.057,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable0",308054,"PercGain",18.608,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable1",40028,"PercGain",17.057,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Stable1",41826,"PercGain",18.608,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Gain",8292,"PercGain",17.057,"CurrentRangeSize",48614
"Mallotus.philippensis_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Gain",9015,"PercGain",18.608,"CurrentRangeSize",48447
"Mallotus.philippensis_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Mallotus.philippensis","Loss",8586,"SpeciesRangeChange",-0.605,"CurrentRangeSize",48614
