"full.name","group.level","group.value","count.level","count.value","perc.level","perc.value","range.level","range.value"
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",8794,"PercLoss",-27.568,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",9251,"PercLoss",-25.526,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",331954,"PercLoss",-27.568,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",326840,"PercLoss",-25.526,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",23105,"PercLoss",-27.568,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",26991,"PercLoss",-25.526,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",1663,"PercLoss",-27.568,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",2434,"PercLoss",-25.526,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",8794,"PercGain",5.213,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",9251,"PercGain",6.716,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",331954,"PercGain",5.213,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",326840,"PercGain",6.716,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",23105,"PercGain",5.213,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",26991,"PercGain",6.716,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",1663,"PercGain",5.213,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",2434,"PercGain",6.716,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",8794,"SpeciesRangeChange",-22.355,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",9251,"SpeciesRangeChange",-18.81,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",331954,"SpeciesRangeChange",-22.355,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",326840,"SpeciesRangeChange",-18.81,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",23105,"SpeciesRangeChange",-22.355,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",26991,"SpeciesRangeChange",-18.81,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",1663,"SpeciesRangeChange",-22.355,"CurrentRangeSize",31899
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",2434,"SpeciesRangeChange",-18.81,"CurrentRangeSize",36242
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",8794,"PercLoss",-27.568,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",9251,"PercLoss",-25.526,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",331954,"PercLoss",-27.568,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",326840,"PercLoss",-25.526,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",23105,"PercLoss",-27.568,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",26991,"PercLoss",-25.526,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",1663,"PercLoss",-27.568,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",2434,"PercLoss",-25.526,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",8794,"PercGain",5.213,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",9251,"PercGain",6.716,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",331954,"PercGain",5.213,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",326840,"PercGain",6.716,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",23105,"PercGain",5.213,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",26991,"PercGain",6.716,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",1663,"PercGain",5.213,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",2434,"PercGain",6.716,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",8794,"SpeciesRangeChange",-22.355,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",9251,"SpeciesRangeChange",-18.81,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",331954,"SpeciesRangeChange",-22.355,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",326840,"SpeciesRangeChange",-18.81,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",23105,"SpeciesRangeChange",-22.355,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable1",26991,"SpeciesRangeChange",-18.81,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",1663,"SpeciesRangeChange",-22.355,"FutureRangeSize.NoDisp",23105
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Gain",2434,"SpeciesRangeChange",-18.81,"FutureRangeSize.NoDisp",26991
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",8794,"PercLoss",-27.568,"FutureRangeSize.FullDisp",24768
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Loss",9251,"PercLoss",-25.526,"FutureRangeSize.FullDisp",29425
"Lyonia.ovalifolia_EMcaByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",331954,"PercLoss",-27.568,"FutureRangeSize.FullDisp",24768
"Lyonia.ovalifolia_EMwmeanByTSS_mergedData_mergedRun_mergedAlgo","Species","Lyonia.ovalifolia","Stable0",326840,"PercLoss",-25.526,"FutureRangeSize.FullDisp",29425
